&#65279;"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"CFB8DFLM","book","2007","Nemeh, Katherine H.","American men & women of science: a biographical directory of today's leaders in physical, biological, and related sciences","","978-1-4144-0086-0 978-1-4144-0087-7 978-1-4144-0088-4 978-1-4144-0089-1 978-1-4144-0090-7 978-1-4144-0091-4 978-1-4144-0092-1 978-1-4144-0093-8 978-1-4144-0094-5","","","","","2007","2020-09-16 14:53:24","2020-09-25 19:41:25","","","","","","","","American men & women of science","","","","","Thomson Gale","Farmington Hills, Mich.","English","","","","","WorldCat Discovery Service","","Section: 8 volumes ; 29 cm","","","","Biographies.; Science Canada Biography.; Science Canada Directory.; Science United States Biography.; Science United States Directory.; Scientists Biography.; Scientists.","","","","","","","","","","","","","","","","","","","","","23rd ed.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2965FZR3","book","2018","Bardoe, Cheryl; McClintock, Barbara","Nothing stopped Sophie: the story of unshakable mathematician Sophie Germain","","978-0-316-27820-1","","","","","2018","2020-09-16 14:53:24","2020-09-25 19:45:20","","","","","","","","Nothing stopped Sophie","","","","","Little, Brown and Company","New York","English","","","","","WorldCat Discovery Service","","Section: 1 volume (unpaged) : illustrations (chiefly color) ; 27 x 27 cm","","","","1800-1899; Biographies.; France.; Germain, Sophie, 1776-1831.; History.; JUVENILE NONFICTION Mathematics General.; Juvenile works.; Mathematicians France Biography Juvenile literature.; Mathematicians.; Mathematics France History 19th century Juvenile literature.; Mathematics.; Picture books for children.; Picture books.; Women Biography.; Women mathematicians France Biography Juvenile literature.; Women mathematicians.","","","","","","","","","","","","","","","","","","","","","First edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SZG8J4CR","book","2018","Slade, Suzanne; Gonzalez, Thomas","Countdown: 2979 days to the moon","","978-1-68263-013-6 978-1-64310-834-6","","","https://fab.lexile.com/book/details/9781682630136/","","2018","2020-09-16 14:53:24","2020-09-25 19:39:31","2020-09-16 14:53:23","","144","","","","","Countdown","","","","","Peachtree Publishers","Atlanta, Georgia","English","","","","","WorldCat Discovery Service","","Section: 144 pages : color illustrations ; 29 cm","","","","Astronautics United States History Juvenile literature.; Astronautics.; Free verse.; Historical poetry.; History.; Instructional and educational works.; JUVENILE NONFICTION History Exploration & Discovery.; JUVENILE NONFICTION Technology Aeronautics, Astronautics & Space Science.; JUVENILE NONFICTION United States History 20th Century.; Juvenile works.; Manned space flight Juvenile literature.; Manned space flight.; Nonfiction.; Poetry.; Project Apollo (U.S.); Project Apollo (U.S.) Juvenile literature.; Project Apollo (U.S.) Juvenile poetry.; Space flight to the moon History Juvenile literature.; Space flight to the moon History Juvenile poetry.; Space flight to the moon History.; Space flight to the moon.; United States.","","","","","","","","","","","","","","","","","","","","","First edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WLMB9VVB","book","2018","Fry, Hannah","Hello world: being human in the age of algorithms","","978-0-393-63499-0 978-0-393-35736-3","","","","","2018","2020-09-16 14:53:24","2020-09-25 19:42:10","","","xi, 243","","","","","Hello world","","","","","W.W. Norton & Company","New York","English","","","","","WorldCat Discovery Service","","Section: xi, 243 pages : illustrations ; 25 cm","","","","Algorithms Moral and ethical aspects.; Algorithms Social aspects.; Algorithms.; Algorithmus; COMPUTERS Programming Algorithms.; COMPUTERS Social Aspects.; Ethik; Gesellschaft; Informational works.; Informationstechnik; MATHEMATICS Essays.; Smith, Glen; Technology Moral and ethical aspects.; Technology Social aspects.","","","","","","","","","","","","","","","","","","","","","First edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UYGAQPDV","book","2008","Nemeh, Katherine H.","American men & women of science: a biographical directory of today's leaders in physical, biological, and related sciences","","978-1-4144-0647-3 978-1-4144-0648-0 978-1-4144-0649-7 978-1-4144-0650-3 978-1-4144-0651-0 978-1-4144-0652-7 978-1-4144-0653-4 978-1-4144-0654-1 978-1-4144-0655-8","","","","","2008","2020-09-16 14:53:24","2020-09-25 19:41:01","","","","","","","","American men & women of science","","","","","Thomson Gale","Farmington Hills, Mich.","English","","","","","WorldCat Discovery Service","","Section: 8 volumes ; 29 cm","","","","Biographies.; Scientists Biography.; Scientists.","","","","","","","","","","","","","","","","","","","","","24th ed.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V99UQ8VJ","book","2016","Shetterly, Margot Lee","Hidden Figures: the American Dream and the Untold Story of the Black Women Mathematicians Who Helped Win the Space Race.","","978-0-06-236360-2","","","","","2016","2020-09-16 14:53:24","2020-09-25 19:40:20","","","368","","","","","Hidden Figures","","","","","HarperCollins Publishers","New York","English","","","","","WorldCat Discovery Service","","Section: 368 pages ; 20.320 leaves x 13.492 w. in.","","","","20th Century.; African American mathematicians Biography.; African American mathematicians.; African American women Biography.; African American women.; Astronautics United States Hitory.; Biographies.; Biography.; Conquête de l'espace États-Unis.; Employees.; Femmes scientifiques Biographies.; HISTORIES.; MATHEMATICS.; Mathematikerin; NASA PROGRAMS.; Noirs Ségrégation États-Unis.; Raumfahrtprogramm; Schwarze; Sexisme dans les sciences.; SOCIAL SCIENCE Ethnic Studies African American Studies.; Space race; Space race.; Umschulungswerkstätten für Siedler und Auswanderer; United States.; United States. National Aeronautics and Space Administration Officials and employees Biography.; United States. National Aeronautics and Space Administration.; Women mathematicians United States Biography.; Women mathematicians.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9SWZ26QF","book","2017","Bolden, Tonya","Pathfinders: the journeys of 16 extraordinary Black souls","","978-1-4197-1455-9","","","","","2017","2020-09-16 14:53:24","2020-09-25 19:44:58","","","124","","","","","Pathfinders","","","","","Abrams Books for Young Readers","New York","English","","","","","WorldCat Discovery Service","","Section: 124 pages : illustrations ; 27 cm","","","","African Americans Biography Juvenile literature.; African Americans Biography.; African Americans.; Biographies.; Biography.; Illustrated books.; JUVENILE NONFICTION Biography & Autobiography Cultural Heritage.; JUVENILE NONFICTION Biography & Autobiography Historical.; JUVENILE NONFICTION History United States.; JUVENILE NONFICTION People & Places United States African American.; Juvenile works.; Successful people United States Biography Juvenile literature.; Successful people United States Biography.; Successful people.; United States.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8TIM59EZ","book","2005","Davis, Veronica A.","Inspiring African American women of Virginia","","978-0-595-34730-8 978-0-595-79741-7","","","","","2005","2020-09-16 14:53:24","2020-09-25 19:43:16","","","xiv, 281","","","","","","","","","","iUniverse, Inc.","New York","English","","","","","WorldCat Discovery Service","","Section: xiv, 281 pages ; 23 cm","","","","African American women Virginia Biography.; African American women Virginia History.; African American women.; Biographies.; History.; Virginia History.; Virginia.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LB7LLCRQ","book","2011","Hersh, Reuben; John-Steiner, Vera","Loving + hating mathematics: challenging the myths of mathematical life","","978-0-691-14247-0","","","","","2011","2020-09-16 14:53:24","2020-09-25 19:41:50","","","x, 416","","","","","Loving + hating mathematics","","","","","Princeton University Press","Princeton, N.J.","English","","","","","WorldCat Discovery Service","","Section: x, 416 pages : illustrations ; 24 cm","","","","Biografieën (vorm); Biographies.; Matematiker.; Matematikundervisning psykologiska aspekter.; Mathematicians Biography.; Mathematicians Psychology.; Mathematicians.; Mathematics Study and teaching United States.; Mathematics Study and teaching.; Mathematics.; Mathematik.; Mathematiker.; Mathematikerin.; Psychologie.; Psychologische aspecten.; United States.; Wiskundigen.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V2MUMNE5","book","2014","Essinger, James","Ada's algorithm: how Lord Byron's daughter Ada Lovelace launched the digital age","","978-1-61219-408-0 978-1-61219-457-8 978-1-61219-409-7","","","http://books.google.com/books?isbn=9781612194080","","2014","2020-09-16 14:53:24","2020-09-25 19:42:30","2020-09-16 14:53:24","","xvi, 254","","","","","Ada's algorithm","","","","","Melville House","Brooklyn","English","","","","","WorldCat Discovery Service","","Section: xvi, 254 pages : illustrations ; 22 cm","","","","1800 - 1899; Algorithmus; Babbage, Charles 1792-1871; Babbage, Charles, 1791-1871.; Biographies.; BIOGRAPHY & AUTOBIOGRAPHY Women.; Computers and technology.; Computers History 19th century.; COMPUTERS History.; Computers.; Femmes scientifiques Biographies.; Great Britain.; Großbritannien Consulate; HISTORY Europe Great Britain.; History.; Informatik; Lovelace, Ada King of 1815-1852; Lovelace, Ada King, Countess of, 1815-1852.; Mathematicians Great Britain Biography.; Mathematicians.; Women mathematicians Biography.; Women mathematicians Great Britain Biography.; Women mathematicians.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
